iso_code,continent,location,LY,LW,total_cases_LY,new_cases_LY,total_deaths_LY,new_deaths_LY,reproduction_rate_LY,CY,CW,total_cases_CT,new_cases_CT,total_deaths_CT,new_deaths_CT,reproduction_rate_CT
MLT,Europe,Malta,2020,49,51016.0,550.0,733.0,12.0,4.64,2021,49,158869.0,430.0,1872.0,0.0,4.7
MLT,Europe,Malta,2020,34,10207.0,229.0,65.0,1.0,7.91,2021,34,248643.0,435.0,3033.0,6.0,6.170000000000001
OWID_AFR,,Africa,2020,27,1760827.0,58060.0,43012.0,937.0,0.0,2021,27,21819958.0,119642.0,567825.0,2280.0,0.0
OWID_AFR,,Africa,2020,27,1180327.0,33346.0,29686.0,662.0,0.0,2021,27,21819958.0,119642.0,567825.0,2280.0,0.0
MAR,Africa,Morocco,2020,41,984431.0,18613.0,17136.0,279.0,7.78,2021,41,6558809.0,3973.0,100738.0,127.0,4.1899999999999995
YEM,Asia,Yemen,2020,15,2.0,1.0,0.0,0.0,0.0,2021,15,35343.0,579.0,6920.0,99.0,7.03
NCL,Oceania,New Caledonia,2020,18,36.0,0.0,0.0,0.0,0.0,2021,18,124.0,0.0,0.0,0.0,0.0
NCL,Oceania,New Caledonia,2020,18,90.0,0.0,0.0,0.0,0.0,2021,18,124.0,0.0,0.0,0.0,0.0
NLD,Europe,Netherlands,2020,38,610577.0,10973.0,43977.0,23.0,9.95,2021,38,13864994.0,14521.0,127036.0,45.0,6.42
CAN,North America,Canada,2020,12,5759.0,1417.0,67.0,18.0,18.23,2021,12,6473875.0,24155.0,157888.0,209.0,7.739999999999999
OWID_EUR,,Europe,2020,52,154953053.0,1431304.0,3557843.0,29844.0,0.0,2021,52,580408386.0,2954335.0,10505158.0,22772.0,0.0
IRQ,Asia,Iraq,2020,40,1115664.0,12950.0,27876.0,166.0,2.9299999999999997,2021,40,9992768.0,11675.0,110920.0,188.0,3.87
IRQ,Asia,Iraq,2020,40,1424287.0,17012.0,36345.0,246.0,4.02,2021,40,9992768.0,11675.0,110920.0,188.0,3.87
NAM,Africa,Namibia,2020,46,93162.0,279.0,947.0,4.0,7.36,2021,46,903179.0,42.0,24948.0,3.0,4.59
SOM,Africa,Somalia,2020,50,31999.0,54.0,847.0,0.0,3.63,2021,50,161403.0,23.0,9321.0,2.0,1.8900000000000001
PRY,South America,Paraguay,2020,14,369.0,35.0,12.0,0.0,0.0,2021,14,653557.0,4726.0,12888.0,138.0,3.1500000000000004
PRY,South America,Paraguay,2020,14,198.0,10.0,9.0,0.0,0.0,2021,14,653557.0,4726.0,12888.0,138.0,3.1500000000000004
SDN,Africa,Sudan,2020,40,40968.0,12.0,2508.0,0.0,2.83,2021,40,76566.0,0.0,5806.0,2.0,1.81
SDN,Africa,Sudan,2020,40,54509.0,40.0,3344.0,0.0,3.7,2021,40,76566.0,0.0,5806.0,2.0,1.81
ISR,Asia,Israel,2020,19,113678.0,290.0,1695.0,19.0,2.93,2021,19,5871211.0,405.0,44597.0,13.0,4.13
SDN,Africa,Sudan,2020,53,125380.0,912.0,7340.0,0.0,4.45,2021,53,278112.0,418.0,19887.0,33.0,4.51
OMN,Asia,Oman,2020,47,847034.0,1918.0,9493.0,39.0,6.609999999999999,2021,47,2131158.0,56.0,28791.0,0.0,6.83
CHE,Europe,Switzerland,2020,43,639836.0,29231.0,14210.0,123.0,13.379999999999999,2021,43,6015337.0,7820.0,78200.0,24.0,8.209999999999999
OWID_NAM,,North America,2020,28,25298451.0,477445.0,1246616.0,10446.0,0.0,2021,28,280157955.0,266295.0,6342009.0,3941.0,0.0
TLS,Asia,Timor,2020,18,48.0,0.0,0.0,0.0,0.0,2021,18,12484.0,537.0,18.0,0.0,7.75
TLS,Asia,Timor,2020,18,120.0,0.0,0.0,0.0,0.0,2021,18,12484.0,537.0,18.0,0.0,7.75
LBY,Africa,Libya,2020,32,31789.0,1541.0,699.0,33.0,9.75,2021,32,1821784.0,15713.0,25412.0,180.0,7.109999999999999
FIN,Europe,Finland,2020,40,39309.0,415.0,1377.0,1.0,5.37,2021,40,701611.0,2974.0,5361.0,13.0,5.36
FIN,Europe,Finland,2020,40,30738.0,399.0,1034.0,1.0,4.0200000000000005,2021,40,701611.0,2974.0,5361.0,13.0,5.36
FJI,Oceania,Fiji,2020,46,242.0,1.0,14.0,0.0,0.0,2021,46,366349.0,150.0,4740.0,5.0,6.140000000000001
URY,South America,Uruguay,2020,27,2797.0,12.0,81.0,1.0,3.17,2021,27,1114195.0,2828.0,16924.0,70.0,1.7799999999999998
URY,South America,Uruguay,2020,27,3797.0,19.0,112.0,1.0,3.75,2021,27,1114195.0,2828.0,16924.0,70.0,1.7799999999999998
BFA,Africa,Burkina Faso,2020,39,13463.0,157.0,392.0,0.0,6.79,2021,39,98572.0,106.0,1229.0,8.0,7.979999999999999
FRA,Europe,France,2020,52,17856912.0,90368.0,432481.0,2155.0,7.230000000000001,2021,52,62054175.0,511020.0,855009.0,1128.0,9.53
OWID_EUN,,European Union,2020,38,16570412.0,238631.0,1002441.0,1935.0,0.0,2021,38,262603145.0,339101.0,5331301.0,3753.0,0.0
ROU,Europe,Romania,2020,43,1343427.0,29325.0,42590.0,506.0,8.579999999999998,2021,43,10519024.0,104489.0,301099.0,2808.0,7.49
KNA,North America,Saint Kitts and Nevis,2020,32,119.0,0.0,0.0,0.0,0.0,2021,32,4202.0,18.0,21.0,0.0,8.01
OWID_HIC,,High income,2020,19,19231057.0,302757.0,1584514.0,24871.0,0.0,2021,19,519540380.0,1103076.0,10203965.0,17750.0,0.0
MEX,North America,Mexico,2020,47,7120342.0,29435.0,698257.0,3114.0,7.58,2021,47,26956930.0,17170.0,2041016.0,1273.0,6.99
VAT,Europe,Vatican,2020,27,48.0,0.0,0.0,0.0,0.0,2021,27,81.0,0.0,0.0,0.0,0.0
VAT,Europe,Vatican,2020,27,36.0,0.0,0.0,0.0,0.0,2021,27,81.0,0.0,0.0,0.0,0.0
DZA,Africa,Algeria,2020,47,494669.0,6955.0,15429.0,116.0,9.030000000000001,2021,47,1458765.0,966.0,42018.0,40.0,8.19
ZWE,Africa,Zimbabwe,2020,36,12909.0,91.0,398.0,6.0,1.83,2021,36,373791.0,406.0,13236.0,29.0,1.8399999999999999
ZWE,Africa,Zimbabwe,2020,36,33549.0,340.0,1027.0,4.0,5.24,2021,36,373791.0,406.0,13236.0,29.0,1.8399999999999999
ERI,Africa,Eritrea,2020,49,1154.0,0.0,0.0,0.0,1.81,2021,49,29705.0,100.0,242.0,1.0,4.8
ERI,Africa,Eritrea,2020,49,3012.0,55.0,0.0,0.0,4.79,2021,49,29705.0,100.0,242.0,1.0,4.8
IMN,Europe,Isle of Man,2020,19,2286.0,9.0,160.0,1.0,0.0,2021,19,11130.0,1.0,203.0,0.0,0.0
IRL,Europe,Ireland,2020,19,155195.0,1584.0,9614.0,160.0,4.47,2021,19,1757568.0,2866.0,34393.0,13.0,6.92
IRN,Asia,Iran,2020,12,121120.0,7881.0,7973.0,945.0,8.35,2021,12,12395029.0,54445.0,430433.0,582.0,6.73
IMN,Europe,Isle of Man,2020,27,1344.0,0.0,96.0,0.0,0.0,2021,27,4877.0,19.0,87.0,0.0,0.0
IMN,Europe,Isle of Man,2020,27,1008.0,0.0,72.0,0.0,0.0,2021,27,4877.0,19.0,87.0,0.0,0.0
NAM,Africa,Namibia,2020,22,153.0,3.0,0.0,0.0,0.0,2021,22,376018.0,1947.0,5527.0,55.0,9.18
LKA,Asia,Sri Lanka,2020,52,270983.0,3713.0,1282.0,16.0,6.74,2021,52,4070533.0,4117.0,103684.0,137.0,6.29
SUR,South America,Suriname,2020,24,1082.0,96.0,15.0,2.0,7.84,2021,24,121136.0,1818.0,2608.0,54.0,7.5200000000000005
JOR,Asia,Jordan,2020,45,637333.0,32195.0,7161.0,352.0,9.01,2021,45,862541.0,1723.0,11038.0,10.0,1.18
BIH,Europe,Bosnia and Herzegovina,2020,30,63717.0,1606.0,1870.0,34.0,8.42,2021,30,1437507.0,135.0,67698.0,9.0,8.09
PAK,Asia,Pakistan,2020,19,177212.0,10250.0,4033.0,202.0,9.55,2021,19,5913225.0,28093.0,129587.0,845.0,6.2
OWID_KOS,Europe,Kosovo,2020,18,3863.0,96.0,107.0,3.0,4.46,2021,18,621828.0,918.0,12804.0,19.0,2.7600000000000002
OWID_KOS,Europe,Kosovo,2020,18,1619.0,14.0,44.0,0.0,1.63,2021,18,621828.0,918.0,12804.0,19.0,2.7600000000000002
UKR,Europe,Ukraine,2020,26,279931.0,6317.0,7436.0,117.0,8.17,2021,26,16056097.0,6570.0,380150.0,331.0,5.58
ZWE,Africa,Zimbabwe,2020,14,22.0,1.0,3.0,0.0,0.0,2021,14,147382.0,64.0,6083.0,4.0,3.71
ZWE,Africa,Zimbabwe,2020,14,35.0,1.0,4.0,0.0,0.0,2021,14,147382.0,64.0,6083.0,4.0,3.71
GEO,Asia,Georgia,2020,35,10061.0,68.0,130.0,2.0,7.2700000000000005,2021,35,3691729.0,29508.0,48746.0,452.0,6.6000000000000005
GEO,Asia,Georgia,2020,45,330708.0,15916.0,2685.0,134.0,8.97,2021,45,4411727.0,29504.0,61316.0,323.0,6.66
NER,Africa,Niger,2020,20,6017.0,74.0,340.0,6.0,5.79,2021,20,37272.0,17.0,1344.0,0.0,6.75
ATG,North America,Antigua and Barbuda,2020,31,91.0,0.0,3.0,0.0,0.0,2021,31,9037.0,23.0,301.0,0.0,7.5
ATG,North America,Antigua and Barbuda,2020,31,527.0,9.0,18.0,0.0,0.0,2021,31,9037.0,23.0,301.0,0.0,7.5
GBR,Europe,United Kingdom,2020,36,1705924.0,8297.0,207871.0,48.0,6.6000000000000005,2021,36,27577372.0,152160.0,532244.0,626.0,4.36
GBR,Europe,United Kingdom,2020,36,671590.0,3121.0,83096.0,3.0,2.45,2021,36,27577372.0,152160.0,532244.0,626.0,4.36
OWID_UMC,,Upper middle income,2020,45,107719333.0,754238.0,3718402.0,16844.0,0.0,2021,45,475653331.0,870183.0,12689918.0,19388.0,0.0
OWID_LMC,,Lower middle income,2020,40,36660851.0,417423.0,732555.0,6765.0,0.0,2021,40,298441610.0,447028.0,5276617.0,8182.0,0.0
OWID_LMC,,Lower middle income,2020,40,28616982.0,317858.0,567737.0,5006.0,0.0,2021,40,298441610.0,447028.0,5276617.0,8182.0,0.0
UZB,Asia,Uzbekistan,2020,19,15750.0,231.0,70.0,1.0,6.680000000000001,2021,19,649444.0,2728.0,4594.0,12.0,7.48
SMR,Europe,San Marino,2020,20,4509.0,20.0,287.0,0.0,4.46,2021,20,35592.0,8.0,630.0,0.0,2.9
SLV,North America,El Salvador,2020,48,266442.0,1182.0,7635.0,37.0,7.260000000000001,2021,48,827165.0,878.0,26327.0,18.0,2.89
AFG,Asia,Afghanistan,2020,37,270377.0,337.0,9953.0,11.0,7.02,2021,37,1076103.0,587.0,50056.0,39.0,5.96
OWID_AFR,,Africa,2020,45,12810881.0,84879.0,307765.0,1992.0,0.0,2021,45,51097221.0,30069.0,1313242.0,1116.0,0.0
ZAF,Africa,South Africa,2020,10,3.0,1.0,0.0,0.0,0.0,2021,10,9101887.0,6813.0,302389.0,654.0,4.68
JPN,Asia,Japan,2020,14,12032.0,1270.0,315.0,20.0,7.699999999999999,2021,14,1441353.0,8131.0,27634.0,48.0,3.93
JPN,Asia,Japan,2020,14,6163.0,527.0,195.0,11.0,6.300000000000001,2021,14,1441353.0,8131.0,27634.0,48.0,3.93
AZE,Asia,Azerbaijan,2020,14,780.0,116.0,13.0,1.0,5.09,2021,14,1034720.0,7343.0,14109.0,103.0,5.83
AZE,Asia,Azerbaijan,2020,14,1723.0,223.0,20.0,0.0,6.49,2021,14,1034720.0,7343.0,14109.0,103.0,5.83
KGZ,Asia,Kyrgyzstan,2020,40,141081.0,515.0,3196.0,2.0,3.9400000000000004,2021,40,357288.0,148.0,5214.0,0.0,1.85
KGZ,Asia,Kyrgyzstan,2020,40,185797.0,579.0,4255.0,1.0,5.14,2021,40,357288.0,148.0,5214.0,0.0,1.85
TUR,Asia,Turkey,2020,25,1277864.0,9816.0,34049.0,135.0,8.07,2021,25,37435886.0,39773.0,342550.0,454.0,6.35
MNG,Asia,Mongolia,2020,43,2299.0,18.0,0.0,0.0,4.529999999999999,2021,43,2409215.0,11680.0,11221.0,116.0,6.3
MCO,Europe,Monaco,2020,51,4840.0,55.0,21.0,0.0,8.89,2021,51,29274.0,293.0,252.0,0.0,6.8999999999999995
CHL,South America,Chile,2020,45,3609197.0,9721.0,100561.0,292.0,6.89,2021,45,1695048.0,2171.0,37757.0,14.0,1.15
SGP,Asia,Singapore,2020,35,395642.0,451.0,189.0,0.0,4.47,2021,35,467585.0,728.0,360.0,8.0,9.92
AGO,Africa,Angola,2020,41,40617.0,876.0,1454.0,25.0,8.58,2021,41,421300.0,2642.0,11173.0,44.0,6.74
PRT,Europe,Portugal,2020,48,1925230.0,34736.0,28899.0,539.0,6.47,2021,48,7911947.0,20026.0,128566.0,95.0,9.350000000000001
FIN,Europe,Finland,2020,30,51528.0,70.0,2298.0,1.0,8.43,2021,30,708751.0,2636.0,6853.0,1.0,8.99
FRO,Europe,Faeroe Islands,2020,43,3416.0,7.0,0.0,0.0,0.0,2021,43,9795.0,205.0,14.0,0.0,0.0
OWID_LMC,,Lower middle income,2020,34,34444008.0,605045.0,804937.0,10083.0,0.0,2021,34,380195687.0,1096212.0,6626377.0,27621.0,0.0
AND,Europe,Andorra,2020,11,7.0,0.0,0.0,0.0,0.0,2021,11,77887.0,209.0,784.0,0.0,7.280000000000001
MUS,Africa,Mauritius,2020,16,2269.0,6.0,63.0,0.0,3.2600000000000002,2021,16,8391.0,13.0,102.0,3.0,4.81
OWID_HIC,,High income,2020,11,263986.0,43067.0,7967.0,1644.0,0.0,2021,11,432201259.0,1420899.0,8928249.0,25047.0,0.0
MEX,North America,Mexico,2020,2,0.0,0.0,0.0,0.0,0.0,2021,2,10375835.0,80492.0,910083.0,6353.0,7.59
VAT,Europe,Vatican,2020,22,84.0,0.0,0.0,0.0,0.0,2021,22,189.0,0.0,0.0,0.0,0.0
ALB,Europe,Albania,2020,18,3751.0,61.0,147.0,4.0,4.28,2021,18,784800.0,676.0,14309.0,22.0,4.2
ALB,Europe,Albania,2020,18,1571.0,16.0,62.0,0.0,1.54,2021,18,784800.0,676.0,14309.0,22.0,4.2
MUS,Africa,Mauritius,2020,13,431.0,88.0,14.0,1.0,0.0,2021,13,5885.0,75.0,70.0,0.0,7.130000000000001
ETH,Africa,Ethiopia,2020,21,2749.0,188.0,35.0,0.0,12.58,2021,21,1873063.0,3069.0,28239.0,92.0,5.37
CAN,North America,Canada,2020,52,3739190.0,42512.0,103133.0,767.0,7.079999999999999,2021,52,13588424.0,108557.0,211107.0,111.0,11.789999999999997
MMR,Asia,Myanmar,2020,15,175.0,17.0,15.0,2.0,0.0,2021,15,997758.0,93.0,22442.0,0.0,6.160000000000001
SVN,Europe,Slovenia,2020,14,2288.0,118.0,37.0,6.0,3.45,2021,14,855291.0,3562.0,16129.0,36.0,4.44
SVN,Europe,Slovenia,2020,14,3649.0,175.0,74.0,7.0,4.01,2021,14,855291.0,3562.0,16129.0,36.0,4.44
SWZ,Africa,Eswatini,2020,15,77.0,3.0,0.0,0.0,0.0,2021,15,121539.0,24.0,4682.0,1.0,4.7700000000000005
ETH,Africa,Ethiopia,2020,35,315924.0,10621.0,5077.0,108.0,7.73,2021,35,2100585.0,10058.0,32160.0,78.0,9.73
HRV,Europe,Croatia,2020,42,154755.0,4829.0,2359.0,38.0,11.399999999999999,2021,42,2950165.0,9663.0,61767.0,114.0,7.89
SPM,North America,Saint Pierre and Miquelon,2020,27,3.0,0.0,0.0,0.0,0.0,2021,27,78.0,0.0,0.0,0.0,0.0
SPM,North America,Saint Pierre and Miquelon,2020,27,4.0,0.0,0.0,0.0,0.0,2021,27,78.0,0.0,0.0,0.0,0.0
GIB,Europe,Gibraltar,2020,20,1029.0,1.0,0.0,0.0,0.0,2021,20,30002.0,0.0,658.0,0.0,0.0
ARE,Asia,United Arab Emirates,2020,21,182109.0,6077.0,1626.0,30.0,8.01,2021,21,3851169.0,9585.0,11474.0,19.0,6.64
UGA,Africa,Uganda,2020,48,132076.0,2277.0,1319.0,33.0,8.169999999999998,2021,48,891160.0,295.0,22765.0,-4.0,6.53
BHR,Asia,Bahrain,2020,40,215487.0,1446.0,767.0,7.0,2.58,2021,40,550305.0,118.0,2778.0,0.0,1.78
BHR,Asia,Bahrain,2020,40,280495.0,2089.0,984.0,12.0,3.5500000000000003,2021,40,550305.0,118.0,2778.0,0.0,1.78
CRI,North America,Costa Rica,2020,14,1622.0,88.0,8.0,0.0,3.9799999999999995,2021,14,863884.0,1586.0,11776.0,26.0,4.84
CRI,North America,Costa Rica,2020,14,991.0,52.0,6.0,0.0,3.1500000000000004,2021,14,863884.0,1586.0,11776.0,26.0,4.84
BEL,Europe,Belgium,2020,19,357490.0,3079.0,57640.0,816.0,4.969999999999999,2021,19,7028433.0,20917.0,170824.0,253.0,6.430000000000001
BRB,North America,Barbados,2020,51,2105.0,15.0,49.0,0.0,8.19,2021,51,188896.0,429.0,1778.0,5.0,6.83
OWID_NAM,,North America,2020,47,96163237.0,1301071.0,2654310.0,14945.0,0.0,2021,47,398326560.0,709180.0,8080055.0,10004.0,0.0
ARM,Asia,Armenia,2020,37,316237.0,1026.0,6331.0,16.0,7.39,2021,37,1725524.0,3795.0,34670.0,91.0,7.520000000000001
AIA,North America,Anguilla,2020,38,21.0,0.0,0.0,0.0,0.0,2021,38,2253.0,19.0,0.0,0.0,0.0
GHA,Africa,Ghana,2020,30,207338.0,4791.0,1082.0,16.0,7.43,2021,30,696111.0,2312.0,5707.0,9.0,9.170000000000002
GMB,Africa,Gambia,2020,52,26527.0,5.0,861.0,0.0,5.8999999999999995,2021,52,70519.0,36.0,2394.0,0.0,4.92
OWID_LMC,,Lower middle income,2020,20,2437670.0,80583.0,103498.0,2202.0,0.0,2021,20,259570624.0,2763940.0,3987600.0,37956.0,0.0
FLK,South America,Falkland Islands,2020,19,91.0,0.0,0.0,0.0,0.0,2021,19,441.0,0.0,0.0,0.0,0.0
POL,Europe,Poland,2020,10,12.0,5.0,0.0,0.0,0.0,2021,10,10465380.0,74359.0,266881.0,1390.0,7.67
OWID_WRL,,World,2020,18,15622454.0,377809.0,1141323.0,29019.0,4.97,2021,18,152655487.0,790061.0,3301424.0,12901.0,1.0
OWID_WRL,,World,2020,18,6820340.0,168257.0,498778.0,11315.0,2.0300000000000002,2021,18,152655487.0,790061.0,3301424.0,12901.0,1.0
DOM,North America,Dominican Republic,2020,18,14866.0,606.0,639.0,25.0,2.3899999999999997,2021,18,1594341.0,2617.0,20793.0,29.0,5.800000000000001
DOM,North America,Dominican Republic,2020,18,32468.0,1046.0,1440.0,28.0,5.499999999999999,2021,18,1594341.0,2617.0,20793.0,29.0,5.800000000000001
OWID_EUR,,Europe,2020,27,9768461.0,53486.0,756645.0,1656.0,0.0,2021,27,193988697.0,232871.0,4412417.0,4115.0,0.0
OWID_EUR,,Europe,2020,27,7187263.0,37461.0,563028.0,971.0,0.0,2021,27,193988697.0,232871.0,4412417.0,4115.0,0.0
SOM,Africa,Somalia,2020,44,27587.0,44.0,728.0,2.0,4.430000000000001,2021,44,153257.0,729.0,8428.0,28.0,2.65
DJI,Africa,Djibouti,2020,12,4.0,1.0,0.0,0.0,0.0,2021,12,44754.0,266.0,441.0,0.0,12.19
SSD,Africa,South Sudan,2020,30,15588.0,67.0,313.0,2.0,5.42,2021,30,76419.0,0.0,819.0,0.0,4.7
BES,North America,Bonaire Sint Eustatius and Saba,2020,52,1265.0,3.0,21.0,0.0,0.0,2021,52,22642.0,79.0,155.0,1.0,0.0
PAN,North America,Panama,2020,38,724865.0,4560.0,15413.0,92.0,6.749999999999999,2021,38,3241047.0,2028.0,50073.0,39.0,5.929999999999999
SDN,Africa,Sudan,2020,45,97513.0,286.0,5859.0,0.0,11.1,2021,45,242598.0,0.0,18594.0,0.0,4.17
SYR,Asia,Syria,2020,27,804.0,23.0,27.0,0.0,4.01,2021,27,101840.0,150.0,7486.0,12.0,3.73
SYR,Asia,Syria,2020,27,1271.0,59.0,38.0,1.0,5.44,2021,27,101840.0,150.0,7486.0,12.0,3.73
TUR,Asia,Turkey,2020,14,33575.0,6129.0,513.0,106.0,7.64,2021,14,10203336.0,127870.0,95683.0,541.0,4.07
TUR,Asia,Turkey,2020,14,78669.0,10403.0,1559.0,287.0,7.550000000000001,2021,14,10203336.0,127870.0,95683.0,541.0,4.07
ARE,Asia,United Arab Emirates,2020,39,613178.0,6376.0,2847.0,7.0,7.889999999999999,2021,39,5135504.0,2297.0,14568.0,16.0,4.47
GTM,North America,Guatemala,2020,50,890250.0,3747.0,30247.0,166.0,7.169999999999998,2021,50,4346371.0,2626.0,112070.0,56.0,6.32
SGP,Asia,Singapore,2020,11,1228.0,74.0,0.0,0.0,8.73,2021,11,420431.0,68.0,204.0,1.0,6.51
HUN,Europe,Hungary,2020,29,29889.0,86.0,4166.0,1.0,9.47,2021,29,5660255.0,288.0,210077.0,11.0,7.470000000000001
LBN,Asia,Lebanon,2020,10,109.0,18.0,0.0,0.0,0.0,2021,10,2310639.0,18178.0,29317.0,321.0,6.3
TTO,North America,Trinidad and Tobago,2020,15,753.0,9.0,55.0,2.0,1.3499999999999999,2021,15,57800.0,246.0,1015.0,0.0,10.33
BGR,Europe,Bulgaria,2020,35,110150.0,1033.0,4068.0,66.0,6.65,2021,35,3125999.0,10237.0,130227.0,238.0,9.17
URY,South America,Uruguay,2020,45,22875.0,317.0,424.0,3.0,8.18,2021,45,2367436.0,1200.0,36491.0,7.0,6.13
FRO,Europe,Faeroe Islands,2020,33,2363.0,75.0,0.0,0.0,0.0,2021,33,6917.0,4.0,14.0,0.0,0.0
OWID_LIC,,Low income,2020,14,5042.0,555.0,200.0,21.0,0.0,2021,14,1959608.0,11920.0,46988.0,244.0,0.0
OWID_LIC,,Low income,2020,14,2380.0,299.0,100.0,14.0,0.0,2021,14,1959608.0,11920.0,46988.0,244.0,0.0
SMR,Europe,San Marino,2020,34,5047.0,7.0,294.0,0.0,1.09,2021,34,36695.0,33.0,630.0,0.0,7.18
GUY,South America,Guyana,2020,29,2180.0,36.0,126.0,2.0,7.83,2021,29,148329.0,547.0,3513.0,17.0,6.96
GNB,Africa,Guinea-Bissau,2020,22,8372.0,142.0,51.0,2.0,6.860000000000001,2021,22,26285.0,12.0,476.0,0.0,7.720000000000001
GUY,South America,Guyana,2020,47,34575.0,299.0,989.0,5.0,7.18,2021,47,259062.0,443.0,6754.0,14.0,6.670000000000001
VAT,Europe,Vatican,2020,46,189.0,0.0,0.0,0.0,0.0,2021,46,189.0,0.0,0.0,0.0,0.0
ECU,South America,Ecuador,2020,38,850589.0,9169.0,76941.0,220.0,7.41,2021,38,3539042.0,598.0,227512.0,115.0,6.36
JOR,Asia,Jordan,2020,35,12283.0,317.0,100.0,4.0,10.71,2021,35,5544382.0,6262.0,72327.0,95.0,7.13
DMA,North America,Dominica,2020,48,545.0,13.0,0.0,0.0,0.0,2021,48,40025.0,230.0,251.0,2.0,7.510000000000002
VGB,North America,British Virgin Islands,2020,34,93.0,12.0,7.0,0.0,0.0,2021,34,17930.0,16.0,259.0,0.0,0.0
ABW,North America,Aruba,2020,50,34997.0,87.0,318.0,1.0,0.0,2021,50,115544.0,143.0,1229.0,3.0,0.0
SYR,Asia,Syria,2020,27,804.0,23.0,27.0,0.0,4.01,2021,27,76756.0,104.0,5646.0,9.0,2.58
SYR,Asia,Syria,2020,27,1271.0,59.0,38.0,1.0,5.44,2021,27,76756.0,104.0,5646.0,9.0,2.58
CIV,Africa,Cote d'Ivoire,2020,23,19335.0,724.0,208.0,3.0,8.69,2021,23,236975.0,184.0,1530.0,1.0,4.79
CIV,Africa,Cote d'Ivoire,2020,23,2833.0,34.0,33.0,0.0,1.36,2021,23,236975.0,184.0,1530.0,1.0,4.79
CHE,Europe,Switzerland,2020,14,76706.0,3900.0,2530.0,234.0,4.1899999999999995,2021,14,2388844.0,8907.0,41117.0,42.0,4.75
CHE,Europe,Switzerland,2020,14,47356.0,2529.0,1295.0,156.0,3.7700000000000005,2021,14,2388844.0,8907.0,41117.0,42.0,4.75
KWT,Asia,Kuwait,2020,36,436873.0,3854.0,2682.0,9.0,5.63,2021,36,1640470.0,410.0,9686.0,4.0,2.25
KWT,Asia,Kuwait,2020,36,169745.0,885.0,1061.0,3.0,2.05,2021,36,1640470.0,410.0,9686.0,4.0,2.25
TCA,North America,Turks and Caicos Islands,2020,32,958.0,56.0,14.0,0.0,0.0,2021,32,17466.0,30.0,126.0,0.0,0.0
GRL,North America,Greenland,2020,14,30.0,0.0,0.0,0.0,0.0,2021,14,93.0,0.0,0.0,0.0,0.0
GRL,North America,Greenland,2020,14,41.0,1.0,0.0,0.0,0.0,2021,14,93.0,0.0,0.0,0.0,0.0
TUR,Asia,Turkey,2020,32,1653090.0,7753.0,40464.0,119.0,7.6800000000000015,2021,32,40750286.0,168796.0,362298.0,756.0,8.96
SGP,Asia,Singapore,2020,17,69814.0,6701.0,81.0,1.0,11.56,2021,17,426240.0,158.0,210.0,0.0,7.390000000000001
ISL,Europe,Iceland,2020,40,10709.0,127.0,40.0,0.0,5.96,2021,40,58696.0,169.0,165.0,0.0,5.390000000000001
ISL,Europe,Iceland,2020,40,8450.0,144.0,30.0,0.0,4.3,2021,40,58696.0,169.0,165.0,0.0,5.390000000000001
TZA,Africa,Tanzania,2020,33,3563.0,0.0,147.0,0.0,0.0,2021,33,8869.0,350.0,292.0,29.0,0.07
LSO,Africa,Lesotho,2020,32,5114.0,40.0,149.0,9.0,7.930000000000001,2021,32,95221.0,695.0,2639.0,3.0,4.869999999999999
BGR,Europe,Bulgaria,2020,32,88811.0,1507.0,2953.0,60.0,6.53,2021,32,2985410.0,2819.0,127637.0,39.0,11.83
QAT,Asia,Qatar,2020,46,944255.0,1557.0,1632.0,2.0,7.15,2021,46,1683785.0,970.0,4277.0,0.0,8.03
OWID_UMC,,Upper middle income,2020,33,53944635.0,705598.0,2143787.0,23746.0,0.0,2021,33,456690003.0,1476030.0,12639425.0,29218.0,0.0
OWID_HIC,,High income,2020,17,14563226.0,379334.0,1162932.0,37974.0,0.0,2021,17,501450426.0,1507400.0,9927213.0,21907.0,0.0
SAU,Asia,Saudi Arabia,2020,25,987654.0,30925.0,7679.0,298.0,7.93,2021,25,3286086.0,8332.0,53337.0,110.0,7.210000000000001
VNM,Asia,Vietnam,2020,6,63.0,7.0,0.0,0.0,0.0,2021,6,11598.0,168.0,210.0,0.0,7.12
NPL,Asia,Nepal,2020,21,3056.0,293.0,17.0,2.0,12.219999999999999,2021,21,3363350.0,57939.0,39308.0,1297.0,7.130000000000001
ISR,Asia,Israel,2020,9,20.0,5.0,0.0,0.0,0.0,2021,9,5340210.0,28822.0,39583.0,206.0,6.240000000000001
BRN,Asia,Brunei,2020,33,994.0,0.0,21.0,0.0,0.0,2021,33,3468.0,301.0,21.0,0.0,9.370000000000001
AZE,Asia,Azerbaijan,2020,21,25396.0,844.0,302.0,13.0,8.82,2021,21,2317448.0,2864.0,33705.0,83.0,4.47
SWE,Europe,Sweden,2020,40,282181.0,1420.0,17683.0,2.0,4.470000000000001,2021,40,5754900.0,3479.0,74212.0,43.0,4.8100000000000005
SWE,Europe,Sweden,2020,40,367175.0,1940.0,23533.0,13.0,6.03,2021,40,5754900.0,3479.0,74212.0,43.0,4.8100000000000005
AUS,Oceania,Australia,2020,40,108273.0,56.0,3531.0,16.0,2.56,2021,40,220904.0,4207.0,2655.0,23.0,2.22
